res_num_x,res_num_y,res_num
13.keep pets,Sub216,0.044383564
13.starchaaser,Sub201,0.044368375
13.travelling,Sub130,0.044304978
13.travelling,Sub153,0.044037675
13.DIY,Sub5,0.043878223
13.DIY,Sub5,0.043878223
3.gender,Sub21,0.043795296
5.height,Sub138,0.043764896
12.monthly expenditure,Sub164,0.043730656
13.DIY,Sub224,0.043721158
2.Frequency,Sub199,0.043688743
9.status,Sub213,0.043647523
13.photography,Sub157,0.04361028
2.Frequency,Sub201,0.043587444
13.cooking,Sub29,0.043508842
6.weight,Sub152,0.04350878
13.music,Sub160,0.043313282
3.gender,Sub185,0.043169179
5.height,Sub215,0.043029234
8.living area,Sub152,0.042989098
13.personal finance,Sub83,0.042935238
13.personal finance,Sub146,0.042935237
13.keep pets,Sub29,0.042877475
7.qualification,Sub65,0.042776371
13.sports,Sub37,0.042759171
13.technology,Sub28,0.042752238
8.living area,Sub122,0.042671042
13.automobile,Sub31,0.042647541
13.photography,Sub136,0.042518201
13.automobile,Sub219,0.042513458
8.living area,Sub1,0.04241584
13.technology,Sub31,0.042345581
11.CGPA,Sub5,0.042183385
6.weight,Sub159,0.042167279
13.personal finance,Sub147,0.042134783
9.status,Sub209,0.042079116
7.qualification,Sub207,0.041980626
13.automobile,Sub206,0.041979982
13.automobile,Sub33,0.041968855
13.collection,Sub180,0.041916119
13.sports,Sub222,0.041754835
13.collection,Sub173,0.041737296
4.age,Sub237,0.041658095
13.online shopping,Sub227,0.041651243
13.automobile,Sub198,0.041571549
13.travelling,Sub157,0.041567595
13.sports,Sub169,0.041490367
13.sports,Sub169,0.041490367
13.movie,Sub184,0.041479108
13.starchaaser,Sub121,0.041460545
13.painting or calligraphy,Sub206,0.04136115
13.skincare,Sub239,0.041293527
13.movie,Sub171,0.041253128
13.personal finance,Sub145,0.04110908
13.travelling,Sub239,0.041092583
13.cooking,Sub200,0.041071645
13.movie,Sub225,0.041018428
13.painting or calligraphy,Sub124,0.041003292
13.collection,Sub182,0.040883617
13.anime,Sub238,0.04086422
11.CGPA,Sub205,0.040861917
13.technology,Sub210,0.040846787
13.painting or calligraphy,Sub226,0.040710718
13.dancing,Sub224,0.040603649
7.qualification,Sub5,0.040573326
7.qualification,Sub5,0.040573326
13.photography,Sub184,0.040495359
11.CGPA,Sub236,0.040281018
13.DIY,Sub152,0.040074434
13.travelling,Sub65,0.040064474
11.CGPA,Sub121,0.040041118
13.TV series,Sub95,0.039794073
13.TV series,Sub124,0.039783182
13.personal finance,Sub137,0.039664258
13.dancing,Sub236,0.039661096
13.online shopping,Sub168,0.039545704
13.online shopping,Sub225,0.039540529
13.cooking,Sub126,0.039452096
4.age,Sub156,0.039434849
13.anime,Sub29,0.039422978
11.CGPA,Sub203,0.039401772
13.automobile,Sub32,0.039343361
4.age,Sub1,0.039320711
13.anime,Sub209,0.039317034
13.keep pets,Sub126,0.03929338
13.personal finance,Sub20,0.039273858
13.sports,Sub29,0.039222101
4.age,Sub195,0.039201346
13.DIY,Sub179,0.039198307
13.automobile,Sub238,0.038916709
13.cooking,Sub130,0.038886878
13.photography,Sub158,0.038736297
12.monthly expenditure,Sub205,0.038623414
13.movie,Sub59,0.038589198
13.sports,Sub216,0.038524599
6.weight,Sub228,0.038317089
13.dancing,Sub145,0.038136157
13.collection,Sub28,0.038096511
13.game,Sub137,0.038077043
7.qualification,Sub219,0.038074628
13.travelling,Sub47,0.038074176
13.skincare,Sub215,0.038053057
13.personal finance,Sub26,0.037984349
12.monthly expenditure,Sub71,0.037901177
13.dancing,Sub146,0.037791572
13.dancing,Sub83,0.03779157
12.monthly expenditure,Sub208,0.037728607
13.automobile,Sub182,0.037698646
13.game,Sub152,0.037692237
12.monthly expenditure,Sub130,0.037687499
8.living area,Sub201,0.037675388
13.travelling,Sub158,0.037659654
9.status,Sub214,0.037444966
6.weight,Sub127,0.037295956
13.online shopping,Sub37,0.037182693
13.personal finance,Sub233,0.037136664
13.photography,Sub32,0.037068021
13.DIY,Sub214,0.037049694
13.collection,Sub51,0.036805573
13.personal finance,Sub27,0.03672408
13.starchaaser,Sub75,0.03664906
6.weight,Sub222,0.036618283
13.travelling,Sub168,0.036487482
2.Frequency,Sub208,0.036480708
7.qualification,Sub156,0.036456337
13.travelling,Sub172,0.036418419
13.painting or calligraphy,Sub65,0.036169397
8.living area,Sub75,0.03600201
13.sports,Sub226,0.035996746
13.starchaaser,Sub138,0.035989013
7.qualification,Sub124,0.035969427
4.age,Sub160,0.03595992
4.age,Sub160,0.03595992
13.painting or calligraphy,Sub183,0.035818415
13.TV series,Sub200,0.035797619
13.sports,Sub201,0.035647859
13.keep pets,Sub183,0.035628571
13.online shopping,Sub238,0.035625436
13.game,Sub214,0.035559742
13.anime,Sub179,0.03536536
13.starchaaser,Sub147,0.035335634
13.keep pets,Sub180,0.035295243
13.cooking,Sub31,0.035157451
13.keep pets,Sub226,0.035139096
12.monthly expenditure,Sub212,0.034971768
13.travelling,Sub176,0.034959333
13.travelling,Sub208,0.034941098
13.DIY,Sub20,0.03490561
13.travelling,Sub219,0.034903635
13.technology,Sub229,0.034880767
13.music,Sub83,0.034845952
13.music,Sub83,0.034845952
13.travelling,Sub226,0.034818051
13.game,Sub231,0.034759196
2.Frequency,Sub27,0.034738958
13.sports,Sub153,0.034706327
13.personal finance,Sub219,0.034685651
11.CGPA,Sub173,0.034662821
4.age,Sub147,0.034610734
4.age,Sub147,0.034610734
13.online shopping,Sub27,0.034507529
13.travelling,Sub25,0.034442105
13.photography,Sub170,0.034344002
13.cooking,Sub138,0.034042793
13.music,Sub145,0.034015902
13.anime,Sub200,0.034009487
13.keep pets,Sub227,0.033969761
12.monthly expenditure,Sub171,0.033963868
13.sports,Sub162,0.033857343
13.cooking,Sub127,0.03381816
13.keep pets,Sub178,0.03361062
13.photography,Sub122,0.033456709
13.collection,Sub172,0.033412937
3.gender,Sub230,0.03333314
13.keep pets,Sub239,0.033303882
13.sports,Sub124,0.033301007
13.anime,Sub215,0.033197156
13.music,Sub26,0.03294375
13.online shopping,Sub169,0.032907094
2.Frequency,Sub59,0.032854875
7.qualification,Sub233,0.03263345
5.height,Sub182,0.032563439
13.game,Sub160,0.032391172
13.starchaaser,Sub209,0.032373434
13.automobile,Sub20,0.032244268
13.keep pets,Sub22,0.032242931
7.qualification,Sub210,0.032159617
4.age,Sub169,0.032158505
4.age,Sub169,0.032158505
11.CGPA,Sub161,0.032105659
13.music,Sub157,0.032088711
13.technology,Sub25,0.032079023
11.CGPA,Sub160,0.032075925
13.music,Sub171,0.032066049
13.personal finance,Sub184,0.03204272
13.automobile,Sub207,0.031794052
4.age,Sub145,0.031782741
4.age,Sub145,0.031782741
4.age,Sub83,0.031665151
4.age,Sub83,0.031665151
4.age,Sub83,0.031665151
4.age,Sub83,0.031665151
13.painting or calligraphy,Sub168,0.031659706
13.personal finance,Sub30,0.031254513
13.starchaaser,Sub126,0.031248234
13.collection,Sub218,0.031177523
13.sports,Sub236,0.031145011
13.automobile,Sub203,0.031125707
13.sports,Sub168,0.031005672
13.collection,Sub179,0.030952744
13.anime,Sub37,0.030774692
13.TV series,Sub1,0.030772233
12.monthly expenditure,Sub37,0.030727317
11.CGPA,Sub157,0.030541614
13.personal finance,Sub154,0.030489118
13.automobile,Sub213,0.030441674
13.personal finance,Sub33,0.030392706
11.CGPA,Sub238,0.030375805
13.game,Sub203,0.03035418
3.gender,Sub161,0.030343373
13.collection,Sub212,0.030335679
13.music,Sub193,0.030209857
13.DIY,Sub200,0.030140151
13.dancing,Sub147,0.029995824
9.status,Sub136,0.029742845
13.starchaaser,Sub229,0.029709673
13.DIY,Sub216,0.029707492
13.cooking,Sub51,0.029693237
13.movie,Sub209,0.029483939
4.age,Sub33,0.029395162
4.age,Sub33,0.029395162
13.online shopping,Sub220,0.029382835
13.photography,Sub239,0.029234534
13.online shopping,Sub65,0.029193699
5.height,Sub232,0.029139561
13.cooking,Sub17,0.029138481
13.dancing,Sub95,0.029015025
13.movie,Sub220,0.029000363
8.living area,Sub212,0.028870404
13.dancing,Sub176,0.028650038
13.travelling,Sub222,0.02851071
13.photography,Sub229,0.028468527
9.status,Sub156,0.028407027
13.technology,Sub86,0.028337684
13.automobile,Sub21,0.028269912
13.dancing,Sub161,0.028181697
9.status,Sub229,0.028122627
13.automobile,Sub236,0.028043861
7.qualification,Sub222,0.028026908
7.qualification,Sub159,0.027833202
13.collection,Sub176,0.027815477
13.game,Sub71,0.027745311
13.collection,Sub156,0.027739461
13.online shopping,Sub180,0.027714884
13.anime,Sub230,0.027677409
13.starchaaser,Sub145,0.027576726
4.age,Sub32,0.027556255
4.age,Sub32,0.027556255
13.movie,Sub208,0.027446273
13.photography,Sub183,0.027408396
13.TV series,Sub75,0.027394555
13.music,Sub222,0.027331612
3.gender,Sub212,0.027287125
13.starchaaser,Sub146,0.027259484
13.starchaaser,Sub83,0.027259483
13.automobile,Sub22,0.027246745
13.dancing,Sub184,0.02719024
7.qualification,Sub212,0.027172192
13.movie,Sub27,0.027156621
13.keep pets,Sub179,0.027063603
13.automobile,Sub5,0.026938623
13.automobile,Sub5,0.026938623
13.movie,Sub22,0.026896034
12.monthly expenditure,Sub137,0.02688336
13.collection,Sub198,0.026867766
13.anime,Sub182,0.026852161
13.starchaaser,Sub130,0.026682258
5.height,Sub204,0.026614677
6.weight,Sub86,0.026375887
13.online shopping,Sub29,0.026213857
3.gender,Sub124,0.02621302
13.music,Sub198,0.026192025
13.music,Sub17,0.026141024
13.painting or calligraphy,Sub201,0.026059927
13.dancing,Sub222,0.026013688
13.movie,Sub71,0.025972926
7.qualification,Sub236,0.025902746
13.sports,Sub229,0.025876108
3.gender,Sub228,0.025864348
6.weight,Sub126,0.025732639
7.qualification,Sub180,0.025558709
13.photography,Sub154,0.02551438
13.automobile,Sub237,0.025448177
3.gender,Sub233,0.025353856
13.dancing,Sub121,0.02532787
13.DIY,Sub215,0.025137209
13.DIY,Sub233,0.024837273
13.sports,Sub160,0.024821872
13.sports,Sub160,0.024821872
9.status,Sub230,0.024795574
13.DIY,Sub229,0.024667949
13.photography,Sub51,0.024648115
13.personal finance,Sub171,0.024597273
8.living area,Sub215,0.024487052
6.weight,Sub193,0.024446948
13.movie,Sub182,0.024348773
13.keep pets,Sub195,0.024333456
13.movie,Sub236,0.02419689
13.music,Sub147,0.024140225
13.starchaaser,Sub28,0.024113628
13.travelling,Sub160,0.02404041
13.keep pets,Sub76,0.024013642
6.weight,Sub164,0.024007828
13.TV series,Sub164,0.024000394
13.anime,Sub229,0.023960705
13.dancing,Sub76,0.023921714
13.game,Sub199,0.023909854
9.status,Sub238,0.023894037
13.collection,Sub184,0.023807576
13.dancing,Sub209,0.023637949
13.music,Sub215,0.023378855
5.height,Sub229,0.023372636
6.weight,Sub158,0.023328878
13.automobile,Sub161,0.023243553
13.travelling,Sub213,0.023230772
11.CGPA,Sub168,0.023157988
13.online shopping,Sub183,0.023134611
13.photography,Sub221,0.022967611
13.keep pets,Sub213,0.02295759
13.photography,Sub198,0.022926214
13.dancing,Sub233,0.022822533
2.Frequency,Sub228,0.022751962
13.online shopping,Sub161,0.022721858
13.travelling,Sub203,0.022682538
13.personal finance,Sub29,0.022637631
13.travelling,Sub228,0.022540354
13.skincare,Sub183,0.022481213
2.Frequency,Sub122,0.022371309
13.keep pets,Sub37,0.02223748
13.photography,Sub162,0.022201328
13.personal finance,Sub238,0.022159064
13.personal finance,Sub51,0.022041933
13.DIY,Sub154,0.022032845
13.game,Sub238,0.021790693
13.collection,Sub37,0.02178298
13.game,Sub193,0.021781365
13.online shopping,Sub179,0.021722404
5.height,Sub122,0.02164828
13.online shopping,Sub24,0.021592689
6.weight,Sub85,0.021578583
13.movie,Sub218,0.021436834
12.monthly expenditure,Sub179,0.021277203
13.automobile,Sub122,0.021190878
13.skincare,Sub138,0.021161999
13.sports,Sub26,0.021141474
9.status,Sub224,0.021072651
13.keep pets,Sub31,0.021040063
13.game,Sub206,0.021028382
13.DIY,Sub17,0.020963395
13.DIY,Sub164,0.020943727
13.starchaaser,Sub85,0.02092371
13.photography,Sub1,0.020819214
13.travelling,Sub29,0.020766629
13.online shopping,Sub121,0.020763169
13.DIY,Sub176,0.020741127
12.monthly expenditure,Sub225,0.020635943
13.starchaaser,Sub204,0.020503859
13.keep pets,Sub164,0.020382325
13.anime,Sub193,0.020368085
13.DIY,Sub24,0.020362397
5.height,Sub126,0.02033115
7.qualification,Sub170,0.019892952
8.living area,Sub204,0.019832451
13.collection,Sub203,0.019713279
13.painting or calligraphy,Sub152,0.019699535
13.painting or calligraphy,Sub184,0.019611451
7.qualification,Sub164,0.019561643
13.painting or calligraphy,Sub210,0.019503045
13.online shopping,Sub51,0.019341223
13.dancing,Sub213,0.019023011
12.monthly expenditure,Sub193,0.018985272
12.monthly expenditure,Sub235,0.018946212
4.age,Sub5,0.018867925
4.age,Sub5,0.018867925
4.age,Sub5,0.018867925
4.age,Sub5,0.018867925
13.starchaaser,Sub225,0.01879381
13.painting or calligraphy,Sub30,0.018646601
13.sports,Sub122,0.018598668
13.personal finance,Sub47,0.018585161
13.technology,Sub121,0.018307382
6.weight,Sub220,0.018304773
13.automobile,Sub179,0.018264872
13.game,Sub209,0.018237877
2.Frequency,Sub230,0.018212426
13.collection,Sub136,0.018166241
13.personal finance,Sub173,0.0180866
13.dancing,Sub221,0.018081554
13.collection,Sub213,0.01800648
13.DIY,Sub195,0.017965265
13.TV series,Sub208,0.017946064
13.painting or calligraphy,Sub180,0.017902352
13.online shopping,Sub193,0.017865359
13.personal finance,Sub170,0.017751675
7.qualification,Sub20,0.017705335
13.painting or calligraphy,Sub122,0.017698163
3.gender,Sub136,0.017641049
6.weight,Sub185,0.017636394
13.keep pets,Sub156,0.017609462
12.monthly expenditure,Sub228,0.017590479
13.online shopping,Sub200,0.017580798
13.TV series,Sub162,0.017535423
13.movie,Sub216,0.017523669
13.movie,Sub227,0.017513971
13.collection,Sub235,0.01732237
13.sports,Sub130,0.017320538
13.travelling,Sub59,0.017263812
13.travelling,Sub20,0.017217599
13.online shopping,Sub28,0.017197917
13.cooking,Sub214,0.017140883
13.keep pets,Sub184,0.017120141
13.TV series,Sub20,0.017102423
13.starchaaser,Sub208,0.016961995
8.living area,Sub126,0.016934929
13.personal finance,Sub158,0.016832259
13.personal finance,Sub24,0.016822025
13.music,Sub121,0.01681732
4.age,Sub158,0.01668619
13.DIY,Sub136,0.016495542
13.collection,Sub138,0.016494308
13.personal finance,Sub200,0.016383659
7.qualification,Sub178,0.016351951
13.sports,Sub203,0.016348451
13.dancing,Sub182,0.016330566
13.dancing,Sub200,0.016316954
13.photography,Sub209,0.016251646
13.movie,Sub235,0.016043367
2.Frequency,Sub157,0.015954023
13.technology,Sub20,0.015934709
5.height,Sub233,0.015801696
13.keep pets,Sub130,0.015790195
13.collection,Sub126,0.015787786
13.online shopping,Sub95,0.015740533
13.keep pets,Sub95,0.015678279
13.collection,Sub204,0.015590085
13.automobile,Sub215,0.01549468
7.qualification,Sub199,0.015415748
13.dancing,Sub230,0.015092577
13.sports,Sub164,0.015075362
13.TV series,Sub235,0.015021377
12.monthly expenditure,Sub207,0.015011882
13.online shopping,Sub172,0.014962271
13.travelling,Sub231,0.014830547
13.movie,Sub138,0.01477675
13.keep pets,Sub198,0.01469578
7.qualification,Sub209,0.014649593
13.music,Sub31,0.014547591
13.dancing,Sub85,0.014414914
13.photography,Sub59,0.01437975
13.TV series,Sub233,0.014351476
13.personal finance,Sub198,0.014172511
13.game,Sub230,0.014125428
13.sports,Sub158,0.014116019
13.starchaaser,Sub156,0.01391357
13.anime,Sub222,0.013890252
13.painting or calligraphy,Sub229,0.013711793
13.movie,Sub231,0.013576826
11.CGPA,Sub221,0.013535699
13.skincare,Sub208,0.013432359
13.keep pets,Sub170,0.013422598
13.starchaaser,Sub219,0.013382622
13.cooking,Sub225,0.013370141
13.dancing,Sub170,0.013301639
13.online shopping,Sub230,0.013252959
13.photography,Sub214,0.01324287
7.qualification,Sub59,0.013139743
11.CGPA,Sub25,0.012941329
2.Frequency,Sub198,0.012891607
13.sports,Sub27,0.012665183
13.keep pets,Sub138,0.012662878
13.sports,Sub227,0.012553836
7.qualification,Sub22,0.012530714
13.collection,Sub171,0.012418845
13.sports,Sub32,0.012382807
13.photography,Sub238,0.012374896
12.monthly expenditure,Sub162,0.012350426
13.DIY,Sub235,0.012331796
7.qualification,Sub195,0.012327228
13.collection,Sub205,0.012326896
13.photography,Sub237,0.012246913
8.living area,Sub164,0.012160725
13.collection,Sub17,0.011953437
8.living area,Sub136,0.011892574
12.monthly expenditure,Sub169,0.011832858
13.photography,Sub168,0.011806101
3.gender,Sub221,0.011715992
13.collection,Sub209,0.011655285
11.CGPA,Sub222,0.0115891
13.personal finance,Sub183,0.011544547
13.DIY,Sub121,0.011476477
13.starchaaser,Sub237,0.011317493
13.music,Sub156,0.011298335
7.qualification,Sub208,0.01118485
13.photography,Sub236,0.011144299
13.automobile,Sub37,0.011099169
13.music,Sub228,0.011098759
13.travelling,Sub30,0.011021085
13.photography,Sub173,0.010932288
13.painting or calligraphy,Sub27,0.010839335
8.living area,Sub205,0.010707196
6.weight,Sub33,0.010674754
13.personal finance,Sub76,0.010670771
13.photography,Sub127,0.010594234
13.technology,Sub235,0.010471545
13.skincare,Sub229,0.010420141
13.automobile,Sub76,0.010328307
13.sports,Sub95,0.010270356
3.gender,Sub201,0.010235474
13.technology,Sub21,0.00995743
13.photography,Sub224,0.009860913
13.collection,Sub22,0.009754199
13.automobile,Sub200,0.009713382
13.automobile,Sub232,0.009599323
12.monthly expenditure,Sub180,0.009567479
11.CGPA,Sub220,0.009429552
13.collection,Sub216,0.009333252
13.collection,Sub201,0.009304728
13.dancing,Sub59,0.009213119
13.keep pets,Sub30,0.009209572
13.painting or calligraphy,Sub214,0.009106135
6.weight,Sub231,0.00908578
7.qualification,Sub226,0.008997246
13.photography,Sub152,0.008982838
6.weight,Sub138,0.008802467
12.monthly expenditure,Sub206,0.008694315
13.music,Sub199,0.008613961
3.gender,Sub29,0.008503109
13.personal finance,Sub136,0.008484441
13.automobile,Sub153,0.008444249
13.DIY,Sub172,0.008092983
11.CGPA,Sub169,0.007997297
8.living area,Sub203,0.007899301
13.keep pets,Sub20,0.007836143
11.CGPA,Sub228,0.007821922
12.monthly expenditure,Sub154,0.007725111
4.age,Sub27,0.007630036
13.collection,Sub206,0.007625488
13.TV series,Sub207,0.007570574
13.sports,Sub198,0.007490682
13.collection,Sub121,0.007480636
13.travelling,Sub136,0.007469871
8.living area,Sub185,0.007417887
13.automobile,Sub26,0.007370869
9.status,Sub171,0.00706616
13.keep pets,Sub162,0.00695962
13.TV series,Sub51,0.006810406
13.automobile,Sub173,0.006758842
13.starchaaser,Sub207,0.00667469
13.online shopping,Sub75,0.006602896
13.automobile,Sub178,0.006574316
13.cooking,Sub28,0.006539437
13.personal finance,Sub199,0.006512151
13.dancing,Sub210,0.006501961
13.anime,Sub183,0.006483908
13.online shopping,Sub178,0.006392379
13.photography,Sub228,0.006388174
13.automobile,Sub47,0.006282822
13.photography,Sub124,0.006248352
13.automobile,Sub180,0.006115828
13.starchaaser,Sub182,0.005801104
4.age,Sub212,0.005742808
13.travelling,Sub156,0.005724249
13.movie,Sub147,0.005711265
5.height,Sub28,0.005711236
13.movie,Sub31,0.00529535
13.keep pets,Sub229,0.005275597
11.CGPA,Sub126,0.005202102
5.height,Sub236,0.005157493
13.music,Sub27,0.005010326
13.painting or calligraphy,Sub228,0.005006215
8.living area,Sub124,0.004993834
13.sports,Sub231,0.004952975
13.TV series,Sub176,0.00490827
12.monthly expenditure,Sub216,0.004793765
13.painting or calligraphy,Sub1,0.004786176
13.DIY,Sub173,0.004632585
11.CGPA,Sub204,0.00459621
7.qualification,Sub173,0.004594313
13.technology,Sub160,0.004578735
9.status,Sub236,0.004576171
13.game,Sub232,0.004534887
8.living area,Sub232,0.004440052
7.qualification,Sub182,0.004438753
13.movie,Sub193,0.004432803
13.starchaaser,Sub218,0.004391983
13.online shopping,Sub239,0.004333512
13.automobile,Sub233,0.004283499
13.sports,Sub204,0.004225268
13.automobile,Sub164,0.004169821
13.technology,Sub47,0.004027726
13.cooking,Sub154,0.004010864
13.keep pets,Sub228,0.00400085
13.automobile,Sub216,0.003936857
13.travelling,Sub27,0.00390357
13.TV series,Sub138,0.003803492
13.personal finance,Sub161,0.003727762
6.weight,Sub32,0.003690488
13.personal finance,Sub237,0.003681852
13.photography,Sub20,0.003676508
13.travelling,Sub95,0.00365954
13.cooking,Sub224,0.003652055
13.collection,Sub30,0.003599275
13.movie,Sub159,0.003576642
13.keep pets,Sub160,0.003412142
5.height,Sub212,0.003307916
8.living area,Sub22,0.003265942
13.TV series,Sub122,0.003169994
7.qualification,Sub172,0.002878273
13.online shopping,Sub219,0.00277883
6.weight,Sub75,0.002739684
13.movie,Sub221,0.002639863
13.personal finance,Sub156,0.002592938
13.collection,Sub122,0.002557862
13.DIY,Sub180,0.002550699
13.dancing,Sub138,0.002487652
13.collection,Sub183,0.002486341
6.weight,Sub219,0.002400727
13.collection,Sub162,0.002218207
7.qualification,Sub216,0.002165935
13.DIY,Sub178,0.001980852
13.technology,Sub138,0.001972248
13.anime,Sub122,0.001903503
13.personal finance,Sub207,0.001833392
6.weight,Sub216,0.001737803
13.collection,Sub237,0.001624953
13.painting or calligraphy,Sub17,0.00157811
13.TV series,Sub219,0.001530614
13.movie,Sub213,0.001464157
13.photography,Sub130,0.001433576
13.collection,Sub226,0.001422543
9.status,Sub59,0.001385203
13.movie,Sub145,0.001375261
13.sports,Sub33,0.00131023
13.keep pets,Sub17,0.001142926
12.monthly expenditure,Sub76,0.001113354
12.monthly expenditure,Sub124,0.001066745
12.monthly expenditure,Sub29,0.000945827
5.height,Sub130,0.000923892
13.personal finance,Sub25,0.000918057
13.sports,Sub137,0.000829035
9.status,Sub31,0.000808076
13.automobile,Sub212,0.000735564
13.anime,Sub76,0.000699349
13.cooking,Sub183,0.000695764
13.movie,Sub83,0.000681871
13.movie,Sub146,0.00068187
12.monthly expenditure,Sub178,0.000602768
13.automobile,Sub210,0.000594047
13.travelling,Sub127,0.000529665
13.DIY,Sub29,0.000474999
13.movie,Sub198,0.000388119
13.sports,Sub152,0.000348237
13.movie,Sub219,0.00018343
